COD,TIPO_CLIENTE,TIPO_EMPRESTIMO,CD_SEXO,IDADE,QTD_DIVIDAS,TEMP_RECUPERACAO
6006,NOVO,RENEGOCIAÇÃO,M,73,9,40
6007,NOVO,CDC,M,40,0,17
6008,INVESTIDOR,CDC,F,30,0,17
6009,INVESTIDOR,CDC,M,37,0,45
6010,NOVO,PESSOAL,F,33,16,
6011,TOMADOR,CDC,M,59,16,12
6012,NOVO,RENEGOCIAÇÃO,F,23,2,4
6013,TOMADOR,CDC,F,63,4,4
6014,NOVO,CDC,M,71,6,
6015,INVESTIDOR,CDC,M,49,0,3
6016,INVESTIDOR,CDC,M,57,1,22
6017,NOVO,CDC,M,37,16,
6018,INVESTIDOR,CDC,M,83,0,6
6019,TOMADOR,CDC,,39,16,235
6020,TOMADOR,CDC,F,60,0,3
6021,NOVO,CDC,,,4,
6022,INVESTIDOR,CDC,F,42,0,33
6023,NOVO,CDC,M,42,9,26
6024,TOMADOR,PESSOAL,M,27,16,6
6025,TOMADOR,CDC,F,59,16,
6026,INVESTIDOR,CDC,M,35,0,26
6027,NOVO,CDC,M,29,10,
6028,INVESTIDOR,CDC,F,50,0,29
6029,NOVO,PESSOAL,M,19,0,321
6030,TOMADOR,RENEGOCIAÇÃO,F,34,7,
6031,NOVO,PESSOAL,M,39,6,9
6032,NOVO,CDC,F,,0,
6033,INVESTIDOR,PESSOAL,M,24,12,
6034,NOVO,CDC,M,30,2,5
6035,TOMADOR,CDC,M,42,1,
6036,NOVO,CDC,M,33,3,
6037,NOVO,CDC,M,19,0,43
6038,NOVO,CDC,M,,0,2
6039,NOVO,RENEGOCIAÇÃO,F,37,14,
6040,NOVO,RENEGOCIAÇÃO,M,26,0,31
6041,NOVO,RENEGOCIAÇÃO,F,35,2,
6042,TOMADOR,CDC,F,43,0,2
6043,INVESTIDOR,CDC,M,57,4,
6044,INVESTIDOR,PESSOAL,M,67,0,17
6045,NOVO,CDC,M,51,0,3
6046,NOVO,PESSOAL,M,50,0,98
6047,NOVO,CDC,F,,1,21
6048,NOVO,CDC,F,61,2,5
6049,NOVO,CDC,M,26,13,
6050,INVESTIDOR,RENEGOCIAÇÃO,M,37,16,
6051,NOVO,RENEGOCIAÇÃO,M,34,1,11
6052,NOVO,CDC,M,35,0,3
6053,TOMADOR,CDC,F,42,2,
6054,TOMADOR,PESSOAL,F,26,8,
6055,NOVO,CDC,M,,9,
6056,NOVO,CDC,M,40,0,17
6057,NOVO,PESSOAL,F,24,16,
6058,INVESTIDOR,RENEGOCIAÇÃO,F,41,14,6
6059,,RENEGOCIAÇÃO,M,48,2,
6060,NOVO,PESSOAL,F,49,5,
6061,TOMADOR,CDC,,32,13,
6062,NOVO,CDC,F,47,11,14
6063,INVESTIDOR,CDC,M,37,16,
6064,INVESTIDOR,CDC,F,61,0,66
6065,NOVO,CDC,M,41,0,8
6066,NOVO,PESSOAL,F,92,10,
6067,NOVO,PESSOAL,F,20,1,7
6068,INVESTIDOR,CDC,M,52,0,3
6069,NOVO,RENEGOCIAÇÃO,M,,16,
6070,TOMADOR,CDC,I,53,0,4
6071,INVESTIDOR,RENEGOCIAÇÃO,F,51,0,3
6072,INVESTIDOR,CDC,F,29,0,32
6073,NOVO,RENEGOCIAÇÃO,M,18,0,2
6074,NOVO,CDC,M,21,10,9
6075,NOVO,CDC,M,25,2,3
6076,TOMADOR,PESSOAL,M,54,0,167
6077,NOVO,CDC,,38,11,8
6078,NOVO,RENEGOCIAÇÃO,M,50,16,
6079,INVESTIDOR,CDC,F,28,16,8
6080,NOVO,CDC,M,61,11,5
6081,INVESTIDOR,RENEGOCIAÇÃO,F,45,5,
6082,INVESTIDOR,PESSOAL,F,66,3,7
6083,NOVO,CDC,M,78,0,
6084,NOVO,CDC,,28,16,
6085,NOVO,CDC,M,39,14,
6086,NOVO,PESSOAL,F,30,0,16
6087,NOVO,CDC,,,3,
6088,NOVO,CDC,M,,11,16
6089,NOVO,RENEGOCIAÇÃO,F,36,12,
6090,NOVO,CDC,M,60,0,
6091,TOMADOR,CDC,F,,7,14
6092,TOMADOR,CDC,M,33,0,36
6093,TOMADOR,CDC,M,40,1,
6094,NOVO,CDC,M,39,7,
6095,NOVO,CDC,F,69,6,
6096,NOVO,CDC,,61,1,
6097,TOMADOR,CDC,M,30,8,
6098,NOVO,RENEGOCIAÇÃO,F,35,3,198
6099,NOVO,CDC,M,27,16,
6100,NOVO,PESSOAL,M,55,0,
6101,NOVO,PESSOAL,M,36,0,38
6102,NOVO,RENEGOCIAÇÃO,F,29,0,11
6103,NOVO,RENEGOCIAÇÃO,M,55,14,
6104,INVESTIDOR,CDC,M,31,4,
6105,INVESTIDOR,PESSOAL,M,32,1,6
6106,INVESTIDOR,CDC,F,58,0,12
6107,NOVO,CDC,,,1,6
6108,NOVO,RENEGOCIAÇÃO,M,57,3,
6109,NOVO,CDC,M,42,16,
6110,NOVO,CDC,M,41,0,
6111,TOMADOR,CDC,M,28,16,
6112,NOVO,PESSOAL,M,22,0,14
6113,NOVO,CDC,F,23,3,61
6114,INVESTIDOR,RENEGOCIAÇÃO,F,45,0,8
6115,NOVO,CDC,,35,16,
6116,NOVO,CDC,F,37,1,
6117,NOVO,PESSOAL,M,31,0,16
6118,TOMADOR,CDC,M,30,8,
6119,INVESTIDOR,CDC,M,48,6,26
6120,NOVO,PESSOAL,F,28,10,
6121,NOVO,CDC,F,26,16,
6122,NOVO,RENEGOCIAÇÃO,M,41,3,
6123,INVESTIDOR,CDC,F,63,0,14
6124,NOVO,PESSOAL,M,40,0,5
6125,NOVO,PESSOAL,M,43,16,
6126,TOMADOR,PESSOAL,F,37,6,9
6127,INVESTIDOR,CDC,F,62,0,21
6128,NOVO,CDC,F,26,16,
6129,NOVO,CDC,F,49,10,
6130,TOMADOR,CDC,M,37,5,
6131,NOVO,CDC,M,32,7,
6132,NOVO,PESSOAL,M,35,14,
6133,INVESTIDOR,CDC,F,41,5,
6134,NOVO,RENEGOCIAÇÃO,M,26,12,
6135,,RENEGOCIAÇÃO,M,,2,
6136,TOMADOR,RENEGOCIAÇÃO,F,47,0,
6137,NOVO,CDC,M,59,0,
6138,NOVO,PESSOAL,I,50,16,
6139,NOVO,CDC,M,40,8,19
6140,INVESTIDOR,CDC,M,24,9,
6141,NOVO,PESSOAL,M,42,4,
6142,NOVO,CDC,,40,8,8
6143,TOMADOR,CDC,M,43,3,26
6144,NOVO,CDC,M,31,0,
6145,NOVO,CDC,M,42,16,
6146,INVESTIDOR,CDC,M,42,0,7
6147,NOVO,RENEGOCIAÇÃO,M,41,0,43
6148,NOVO,CDC,M,47,16,
6149,NOVO,CDC,F,35,2,
6150,NOVO,PESSOAL,M,35,0,3
6151,NOVO,CDC,F,39,1,4
6152,TOMADOR,CDC,F,24,16,
6153,NOVO,CDC,M,41,16,
6154,NOVO,CDC,M,21,5,
6155,NOVO,CDC,,59,0,973
6156,NOVO,CDC,F,32,13,18
6157,INVESTIDOR,RENEGOCIAÇÃO,M,39,2,17
6158,TOMADOR,CDC,F,23,0,28
6159,INVESTIDOR,CDC,M,55,0,11
6160,NOVO,CDC,,30,0,35
6161,NOVO,CDC,M,41,9,
6162,INVESTIDOR,RENEGOCIAÇÃO,I,34,7,19
6163,INVESTIDOR,RENEGOCIAÇÃO,F,46,0,
6164,TOMADOR,PESSOAL,M,33,16,
6165,NOVO,RENEGOCIAÇÃO,F,41,15,8
6166,INVESTIDOR,PESSOAL,M,42,0,6
6167,NOVO,RENEGOCIAÇÃO,M,27,2,
6168,NOVO,RENEGOCIAÇÃO,M,34,16,
6169,NOVO,CDC,M,46,0,10
6170,NOVO,CDC,M,28,3,13
6171,INVESTIDOR,CDC,M,31,1,7
6172,NOVO,PESSOAL,F,22,0,37
6173,INVESTIDOR,CDC,,66,0,15
6174,INVESTIDOR,CDC,F,44,16,57
6175,NOVO,CDC,F,,9,
6176,NOVO,PESSOAL,M,27,16,
6177,NOVO,PESSOAL,F,34,0,2
6178,NOVO,CDC,M,32,0,9
6179,TOMADOR,CDC,F,39,10,21
6180,NOVO,RENEGOCIAÇÃO,M,91,16,13
6181,NOVO,CDC,,38,3,3
6182,INVESTIDOR,CDC,M,37,1,6
6183,INVESTIDOR,RENEGOCIAÇÃO,,90,4,
6184,INVESTIDOR,CDC,F,41,0,19
6185,TOMADOR,PESSOAL,F,61,3,
6186,TOMADOR,CDC,F,,0,4
6187,INVESTIDOR,CDC,M,42,16,
6188,NOVO,PESSOAL,M,35,16,
6189,NOVO,RENEGOCIAÇÃO,M,47,0,11
6190,NOVO,PESSOAL,,28,7,5
6191,NOVO,CDC,M,39,14,36
6192,NOVO,RENEGOCIAÇÃO,F,29,3,
6193,NOVO,PESSOAL,M,27,0,
6194,NOVO,RENEGOCIAÇÃO,F,74,8,12
6195,NOVO,PESSOAL,M,24,3,
6196,TOMADOR,CDC,M,52,2,33
6197,NOVO,CDC,,28,6,14
6198,NOVO,CDC,M,38,5,
6199,NOVO,CDC,F,31,0,42
6200,NOVO,CDC,M,,16,
6201,TOMADOR,CDC,M,38,5,
6202,INVESTIDOR,CDC,I,51,3,22
6203,NOVO,PESSOAL,,29,5,8
6204,NOVO,PESSOAL,M,35,16,
6205,NOVO,PESSOAL,M,24,12,
6206,TOMADOR,CDC,M,53,0,104
6207,INVESTIDOR,CDC,M,37,2,
6208,NOVO,CDC,F,50,5,
6209,NOVO,CDC,F,,0,
6210,NOVO,CDC,M,31,9,126
6211,NOVO,CDC,,,16,
6212,NOVO,CDC,F,49,2,
6213,NOVO,CDC,F,,3,2
6214,NOVO,PESSOAL,,,4,8
6215,NOVO,CDC,M,60,0,2
6216,NOVO,CDC,M,,1,
6217,NOVO,PESSOAL,M,29,0,33
6218,NOVO,CDC,F,53,12,175
6219,NOVO,PESSOAL,M,37,7,
6220,NOVO,CDC,M,43,16,
6221,NOVO,PESSOAL,M,29,16,
6222,NOVO,RENEGOCIAÇÃO,F,45,0,
6223,NOVO,PESSOAL,M,39,4,3
6224,NOVO,RENEGOCIAÇÃO,F,56,3,3
6225,NOVO,RENEGOCIAÇÃO,F,33,16,
6226,NOVO,CDC,F,29,7,
6227,NOVO,CDC,M,34,2,37
6228,NOVO,CDC,M,50,0,
6229,NOVO,CDC,M,44,0,13
6230,,RENEGOCIAÇÃO,M,74,3,
6231,NOVO,RENEGOCIAÇÃO,F,35,1,11
6232,NOVO,CDC,M,41,16,
6233,INVESTIDOR,CDC,F,25,0,8
6234,TOMADOR,CDC,M,33,2,5
6235,NOVO,CDC,M,47,0,4
6236,NOVO,CDC,M,40,0,7
6237,NOVO,PESSOAL,M,62,0,6
6238,NOVO,CDC,M,34,16,
6239,NOVO,CDC,I,35,16,41
6240,NOVO,PESSOAL,M,47,16,
6241,NOVO,PESSOAL,M,24,0,
6242,NOVO,RENEGOCIAÇÃO,M,29,16,
6243,NOVO,RENEGOCIAÇÃO,M,,2,
6244,NOVO,RENEGOCIAÇÃO,F,74,0,131
6245,TOMADOR,CDC,M,41,0,2
6246,NOVO,CDC,M,35,16,
6247,NOVO,RENEGOCIAÇÃO,M,31,9,
6248,TOMADOR,CDC,,45,0,24
6249,INVESTIDOR,CDC,F,28,5,124
6250,TOMADOR,CDC,,39,0,8
6251,NOVO,CDC,M,47,0,7
6252,NOVO,CDC,,,16,
6253,TOMADOR,CDC,,37,0,5
6254,INVESTIDOR,RENEGOCIAÇÃO,M,30,16,
6255,TOMADOR,CDC,F,34,0,9
6256,NOVO,PESSOAL,F,33,16,
6257,NOVO,CDC,F,43,3,11
6258,INVESTIDOR,CDC,M,55,1,9
6259,NOVO,CDC,M,30,10,20
6260,NOVO,PESSOAL,M,35,4,29
6261,NOVO,PESSOAL,M,67,5,
6262,NOVO,CDC,F,,7,39
6263,NOVO,CDC,M,38,16,
6264,TOMADOR,CDC,F,44,0,14
6265,NOVO,PESSOAL,M,33,0,4
6266,TOMADOR,RENEGOCIAÇÃO,M,26,9,
6267,TOMADOR,CDC,F,42,0,10
6268,NOVO,CDC,F,39,14,
6269,NOVO,CDC,M,32,0,29
6270,NOVO,RENEGOCIAÇÃO,M,33,3,
6271,NOVO,PESSOAL,M,31,16,
6272,NOVO,CDC,,,16,
6273,TOMADOR,CDC,M,53,0,34
6274,TOMADOR,PESSOAL,F,23,16,
6275,INVESTIDOR,PESSOAL,M,31,16,155
6276,NOVO,CDC,F,26,0,3
6277,NOVO,RENEGOCIAÇÃO,M,28,0,5
6278,NOVO,CDC,,39,7,
6279,NOVO,CDC,M,31,0,2
6280,NOVO,CDC,M,32,16,
6281,NOVO,CDC,M,41,16,
6282,NOVO,CDC,M,54,7,119
6283,INVESTIDOR,CDC,F,44,7,9
6284,NOVO,CDC,F,,1,43
6285,NOVO,CDC,M,63,0,3
6286,NOVO,CDC,I,,16,12
6287,NOVO,CDC,F,,4,9
6288,NOVO,CDC,M,56,16,
6289,NOVO,CDC,F,23,16,
6290,INVESTIDOR,CDC,M,57,0,28
6291,TOMADOR,RENEGOCIAÇÃO,F,27,16,
6292,NOVO,RENEGOCIAÇÃO,M,31,13,
6293,NOVO,PESSOAL,F,36,16,
6294,NOVO,CDC,M,40,0,29
6295,TOMADOR,RENEGOCIAÇÃO,M,22,0,17
6296,INVESTIDOR,CDC,F,59,0,21
6297,NOVO,CDC,M,,1,
6298,NOVO,CDC,M,50,16,16
6299,NOVO,CDC,F,63,16,
6300,NOVO,CDC,M,,9,
6301,TOMADOR,CDC,,40,0,
6302,TOMADOR,CDC,M,35,5,14
6303,NOVO,CDC,M,67,5,
6304,NOVO,CDC,M,24,0,3
6305,NOVO,CDC,F,42,0,29
6306,INVESTIDOR,RENEGOCIAÇÃO,M,36,16,
6307,NOVO,CDC,M,36,4,11
6308,NOVO,PESSOAL,M,,0,3
6309,NOVO,CDC,F,37,4,
6310,NOVO,RENEGOCIAÇÃO,F,25,1,5
6311,NOVO,CDC,M,31,15,
6312,NOVO,PESSOAL,,31,2,10
6313,NOVO,CDC,,,0,
6314,NOVO,CDC,M,51,12,40
6315,INVESTIDOR,CDC,F,61,1,4
6316,NOVO,CDC,F,,16,
6317,INVESTIDOR,CDC,F,39,0,20
6318,TOMADOR,PESSOAL,M,,9,
6319,INVESTIDOR,RENEGOCIAÇÃO,F,23,4,8
6320,INVESTIDOR,PESSOAL,M,70,0,15
6321,NOVO,CDC,M,25,16,
6322,,RENEGOCIAÇÃO,M,25,16,
6323,INVESTIDOR,CDC,I,44,0,3
6324,NOVO,CDC,M,35,0,29
6325,NOVO,PESSOAL,F,61,0,42
6326,NOVO,PESSOAL,M,29,1,
6327,NOVO,CDC,F,41,4,19
6328,NOVO,CDC,F,36,0,36
6329,NOVO,PESSOAL,M,39,12,
6330,TOMADOR,RENEGOCIAÇÃO,,39,16,
6331,NOVO,CDC,,,2,15
6332,NOVO,RENEGOCIAÇÃO,F,35,0,
6333,NOVO,PESSOAL,M,39,0,
6334,NOVO,RENEGOCIAÇÃO,M,29,0,28
6335,NOVO,CDC,M,37,4,10
6336,NOVO,PESSOAL,M,43,16,
6337,INVESTIDOR,RENEGOCIAÇÃO,F,56,0,5
6338,NOVO,RENEGOCIAÇÃO,M,19,9,
6339,INVESTIDOR,PESSOAL,M,61,0,10
6340,NOVO,CDC,M,26,0,13
6341,NOVO,RENEGOCIAÇÃO,,26,8,7
6342,NOVO,CDC,F,29,1,
6343,INVESTIDOR,CDC,M,33,0,14
6344,TOMADOR,CDC,F,33,0,114
6345,NOVO,PESSOAL,,37,0,34
6346,NOVO,CDC,F,33,0,
6347,NOVO,CDC,M,42,0,
6348,NOVO,CDC,M,50,0,2
6349,NOVO,CDC,M,45,2,9
6350,NOVO,CDC,M,40,1,13
6351,NOVO,CDC,M,38,16,
6352,TOMADOR,CDC,M,54,3,4
6353,TOMADOR,CDC,F,,7,8
6354,NOVO,CDC,F,56,16,
6355,INVESTIDOR,RENEGOCIAÇÃO,M,50,16,
6356,NOVO,PESSOAL,M,63,1,8
6357,NOVO,CDC,M,24,16,
6358,NOVO,RENEGOCIAÇÃO,F,52,0,8
6359,NOVO,CDC,F,,0,7
6360,INVESTIDOR,CDC,F,31,5,
6361,NOVO,CDC,M,44,2,30
6362,NOVO,CDC,M,47,16,
6363,NOVO,RENEGOCIAÇÃO,F,24,5,
6364,NOVO,RENEGOCIAÇÃO,M,39,0,3
6365,NOVO,CDC,M,34,8,12
6366,TOMADOR,CDC,I,34,11,10
6367,INVESTIDOR,CDC,F,25,0,116
6368,NOVO,PESSOAL,M,47,7,
6369,NOVO,CDC,F,55,0,
6370,INVESTIDOR,RENEGOCIAÇÃO,M,47,0,8
6371,NOVO,CDC,M,51,16,
6372,NOVO,CDC,F,,5,
6373,INVESTIDOR,CDC,F,41,2,5
6374,NOVO,PESSOAL,M,30,2,8
6375,NOVO,CDC,M,37,10,
6376,NOVO,PESSOAL,F,38,16,18
6377,INVESTIDOR,RENEGOCIAÇÃO,M,41,0,47
6378,TOMADOR,RENEGOCIAÇÃO,F,41,11,
6379,NOVO,PESSOAL,F,,16,
6380,NOVO,CDC,M,38,16,
6381,NOVO,PESSOAL,M,24,0,8
6382,TOMADOR,CDC,F,26,8,
6383,NOVO,CDC,F,55,15,71
6384,NOVO,CDC,M,52,12,
6385,NOVO,PESSOAL,M,29,9,
6386,NOVO,PESSOAL,,27,2,29
6387,NOVO,CDC,F,45,11,17
6388,TOMADOR,CDC,,,11,
6389,NOVO,PESSOAL,M,49,16,
6390,NOVO,CDC,F,24,0,5
6391,INVESTIDOR,RENEGOCIAÇÃO,M,31,1,9
6392,NOVO,PESSOAL,M,52,16,
6393,NOVO,CDC,M,37,4,
6394,NOVO,CDC,M,29,0,9
6395,NOVO,PESSOAL,M,34,0,14
6396,NOVO,CDC,M,30,0,23
6397,NOVO,RENEGOCIAÇÃO,M,33,0,15
6398,INVESTIDOR,CDC,M,48,0,8
6399,TOMADOR,CDC,,32,13,
6400,NOVO,CDC,F,39,16,
6401,NOVO,PESSOAL,F,30,9,
6402,NOVO,PESSOAL,F,35,5,
6403,NOVO,PESSOAL,M,,16,
6404,NOVO,PESSOAL,M,35,16,
6405,INVESTIDOR,CDC,M,63,0,
6406,NOVO,CDC,F,31,16,25
6407,NOVO,CDC,F,34,4,
6408,NOVO,PESSOAL,F,53,2,6
6409,NOVO,CDC,M,27,11,
6410,TOMADOR,CDC,M,20,4,17
6411,INVESTIDOR,CDC,F,43,0,14
6412,TOMADOR,RENEGOCIAÇÃO,,39,16,277
6413,TOMADOR,CDC,,24,15,
6414,NOVO,RENEGOCIAÇÃO,F,34,0,11
6415,INVESTIDOR,CDC,M,30,0,13
6416,INVESTIDOR,RENEGOCIAÇÃO,F,31,0,
6417,NOVO,CDC,M,26,16,
6418,NOVO,CDC,M,33,9,
6419,NOVO,RENEGOCIAÇÃO,M,36,2,43
6420,NOVO,RENEGOCIAÇÃO,F,37,0,
6421,,RENEGOCIAÇÃO,F,32,1,
6422,TOMADOR,CDC,F,43,0,27
6423,INVESTIDOR,CDC,M,41,3,40
6424,NOVO,CDC,F,31,1,8
6425,NOVO,CDC,M,44,0,5
6426,NOVO,CDC,M,61,11,17
6427,INVESTIDOR,PESSOAL,F,29,16,
6428,NOVO,PESSOAL,,34,0,36
6429,NOVO,RENEGOCIAÇÃO,M,20,0,
6430,NOVO,CDC,M,,0,2
6431,NOVO,PESSOAL,M,34,10,14
6432,NOVO,CDC,F,30,4,
6433,INVESTIDOR,RENEGOCIAÇÃO,F,44,5,
6434,NOVO,RENEGOCIAÇÃO,M,29,16,
6435,INVESTIDOR,CDC,,35,3,3
6436,TOMADOR,RENEGOCIAÇÃO,F,42,5,31
6437,NOVO,PESSOAL,M,33,6,
6438,NOVO,RENEGOCIAÇÃO,F,35,0,15
6439,TOMADOR,CDC,F,66,16,
6440,NOVO,CDC,M,23,16,8
6441,NOVO,RENEGOCIAÇÃO,M,29,16,
6442,INVESTIDOR,CDC,M,54,8,156
6443,NOVO,CDC,,40,16,
6444,TOMADOR,PESSOAL,M,54,5,
6445,TOMADOR,CDC,M,54,0,4
6446,NOVO,PESSOAL,M,43,16,
6447,NOVO,PESSOAL,F,54,0,21
6448,NOVO,CDC,F,34,4,
6449,NOVO,CDC,F,,7,
6450,NOVO,PESSOAL,M,54,7,
6451,TOMADOR,CDC,M,34,4,
6452,NOVO,CDC,F,48,5,18
6453,NOVO,CDC,M,42,1,8
6454,INVESTIDOR,CDC,F,35,0,21
6455,NOVO,CDC,M,51,2,45
6456,INVESTIDOR,RENEGOCIAÇÃO,M,55,0,8
6457,NOVO,RENEGOCIAÇÃO,F,55,0,4
6458,NOVO,CDC,M,40,0,20
6459,NOVO,CDC,F,38,0,3
6460,NOVO,RENEGOCIAÇÃO,,43,6,18
6461,INVESTIDOR,CDC,M,32,0,22
6462,TOMADOR,CDC,,43,0,41
6463,INVESTIDOR,RENEGOCIAÇÃO,F,49,9,23
6464,NOVO,PESSOAL,M,27,7,7
6465,NOVO,CDC,F,38,0,16
6466,NOVO,CDC,M,35,0,15
6467,NOVO,CDC,F,32,0,29
6468,INVESTIDOR,PESSOAL,M,37,16,
6469,NOVO,PESSOAL,M,45,0,32
6470,INVESTIDOR,CDC,F,75,16,
6471,NOVO,PESSOAL,F,52,6,10
6472,NOVO,CDC,F,34,8,
6473,NOVO,CDC,M,56,3,7
6474,NOVO,PESSOAL,F,22,10,
6475,NOVO,PESSOAL,M,27,1,19
6476,INVESTIDOR,PESSOAL,F,21,0,20
6477,INVESTIDOR,CDC,M,44,0,64
6478,NOVO,CDC,M,53,0,
6479,NOVO,PESSOAL,M,27,0,29
6480,NOVO,CDC,M,33,6,
6481,NOVO,RENEGOCIAÇÃO,M,,0,3
6482,NOVO,CDC,F,42,9,
6483,INVESTIDOR,CDC,M,64,5,37
6484,INVESTIDOR,CDC,F,52,0,10
6485,TOMADOR,PESSOAL,M,,16,
6486,NOVO,CDC,F,50,5,
6487,TOMADOR,CDC,F,46,0,8
6488,TOMADOR,CDC,F,37,1,19
6489,NOVO,CDC,F,26,0,3
6490,NOVO,PESSOAL,F,26,16,
6491,TOMADOR,RENEGOCIAÇÃO,M,49,0,29
6492,NOVO,CDC,,52,0,6
6493,NOVO,RENEGOCIAÇÃO,M,41,4,17
6494,NOVO,CDC,F,45,0,4
6495,NOVO,CDC,M,50,0,8
6496,NOVO,CDC,F,,16,
6497,TOMADOR,RENEGOCIAÇÃO,M,27,16,
6498,NOVO,PESSOAL,M,37,0,26
6499,NOVO,CDC,,19,3,27
6500,INVESTIDOR,RENEGOCIAÇÃO,M,35,0,5
6501,NOVO,CDC,F,,4,20
6502,INVESTIDOR,PESSOAL,I,61,7,2
6503,TOMADOR,CDC,,39,16,254
6504,NOVO,CDC,M,,16,
6505,NOVO,CDC,M,37,0,17
6506,INVESTIDOR,CDC,F,41,0,12
6507,INVESTIDOR,CDC,M,33,5,264
6508,NOVO,CDC,M,34,16,
6509,TOMADOR,CDC,M,35,16,220
6510,NOVO,CDC,F,49,10,
6511,INVESTIDOR,RENEGOCIAÇÃO,F,34,0,31
6512,NOVO,PESSOAL,M,33,16,
6513,NOVO,CDC,M,36,7,
6514,INVESTIDOR,PESSOAL,F,44,16,15
6515,NOVO,PESSOAL,M,27,0,14
6516,NOVO,PESSOAL,F,27,0,3
6517,NOVO,CDC,,22,15,
6518,NOVO,PESSOAL,F,26,16,
6519,NOVO,CDC,M,59,14,8
6520,NOVO,CDC,M,49,5,
6521,NOVO,RENEGOCIAÇÃO,M,58,0,16
6522,INVESTIDOR,CDC,F,47,4,29
6523,TOMADOR,CDC,,,0,14
6524,NOVO,CDC,M,47,4,
6525,INVESTIDOR,CDC,M,42,0,8
6526,NOVO,PESSOAL,F,36,0,8
6527,NOVO,CDC,F,47,0,
6528,NOVO,CDC,F,,9,
6529,TOMADOR,CDC,M,48,0,13
6530,NOVO,CDC,F,44,13,
6531,NOVO,PESSOAL,M,41,0,29
6532,NOVO,PESSOAL,,39,2,14
6533,INVESTIDOR,CDC,,73,16,3
6534,NOVO,CDC,M,30,0,
6535,NOVO,CDC,M,,6,
6536,NOVO,CDC,F,48,0,42
6537,NOVO,CDC,F,,0,
6538,NOVO,RENEGOCIAÇÃO,F,38,11,
6539,NOVO,RENEGOCIAÇÃO,F,63,0,
6540,INVESTIDOR,CDC,M,24,1,34
6541,NOVO,CDC,M,29,6,21
6542,NOVO,CDC,F,,8,
6543,TOMADOR,PESSOAL,F,40,0,5
6544,NOVO,CDC,M,25,0,11
6545,NOVO,CDC,F,44,0,2
6546,NOVO,CDC,M,57,16,
6547,NOVO,PESSOAL,M,34,0,
6548,INVESTIDOR,PESSOAL,F,37,0,42
6549,NOVO,PESSOAL,M,24,16,
6550,NOVO,CDC,,36,1,4
6551,NOVO,PESSOAL,F,51,0,2
6552,INVESTIDOR,CDC,M,44,6,9
6553,INVESTIDOR,CDC,F,60,1,9
6554,TOMADOR,CDC,F,45,10,
6555,NOVO,CDC,M,,0,8
6556,TOMADOR,CDC,F,29,1,9
6557,TOMADOR,CDC,F,50,0,22
6558,NOVO,PESSOAL,,52,16,
6559,NOVO,CDC,M,,4,2
6560,NOVO,RENEGOCIAÇÃO,M,23,0,31
6561,NOVO,PESSOAL,F,27,0,14
6562,TOMADOR,CDC,M,33,0,13
6563,NOVO,CDC,F,43,0,23
6564,NOVO,CDC,M,26,15,
6565,NOVO,CDC,M,20,0,2
6566,INVESTIDOR,CDC,M,53,5,2
6567,NOVO,CDC,M,27,0,2
6568,NOVO,CDC,M,20,2,
6569,NOVO,CDC,,22,7,
6570,INVESTIDOR,PESSOAL,F,41,0,14
6571,NOVO,CDC,M,35,16,4
6572,INVESTIDOR,RENEGOCIAÇÃO,F,55,0,9
6573,NOVO,CDC,M,72,1,133
6574,NOVO,RENEGOCIAÇÃO,M,32,0,12
6575,NOVO,RENEGOCIAÇÃO,,35,16,
6576,NOVO,PESSOAL,F,,7,
6577,NOVO,CDC,M,22,1,
6578,NOVO,CDC,F,49,0,193
6579,NOVO,CDC,M,,14,
6580,INVESTIDOR,CDC,M,32,0,24
6581,INVESTIDOR,CDC,M,40,5,
6582,TOMADOR,CDC,F,23,0,113
6583,NOVO,RENEGOCIAÇÃO,M,30,0,32
6584,TOMADOR,CDC,M,63,0,
6585,TOMADOR,PESSOAL,M,27,16,
6586,NOVO,CDC,M,33,5,17
6587,INVESTIDOR,CDC,F,63,0,4
6588,NOVO,CDC,M,42,0,
6589,NOVO,CDC,F,34,2,3
6590,NOVO,CDC,M,29,2,
6591,NOVO,CDC,F,45,0,6
6592,NOVO,PESSOAL,F,,1,16
6593,NOVO,PESSOAL,M,33,6,
6594,NOVO,CDC,F,55,10,
6595,NOVO,PESSOAL,,27,2,6
6596,INVESTIDOR,CDC,F,58,0,8
6597,INVESTIDOR,RENEGOCIAÇÃO,M,59,1,9
6598,NOVO,PESSOAL,M,27,3,17
6599,NOVO,CDC,F,40,0,5
6600,NOVO,RENEGOCIAÇÃO,F,46,0,14
6601,TOMADOR,CDC,F,39,0,2
6602,INVESTIDOR,RENEGOCIAÇÃO,M,49,0,22
6603,INVESTIDOR,CDC,F,36,0,6
6604,INVESTIDOR,RENEGOCIAÇÃO,M,61,0,2
6605,NOVO,CDC,M,32,2,17
6606,NOVO,RENEGOCIAÇÃO,M,32,0,
6607,NOVO,CDC,M,,0,5
6608,TOMADOR,CDC,M,25,0,12
6609,NOVO,RENEGOCIAÇÃO,M,,16,
6610,NOVO,PESSOAL,M,,9,
6611,NOVO,CDC,F,45,13,
6612,INVESTIDOR,CDC,M,58,5,43
6613,NOVO,PESSOAL,M,29,16,
6614,INVESTIDOR,CDC,F,46,7,
6615,NOVO,RENEGOCIAÇÃO,F,52,1,6
